game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201203070DEN,2012,DEN,CLE,16,17,Andre Miller,Arron Afflalo,Chris Andersen,Danilo Gallinari,Kenneth Faried,Alonzo Gee,Antawn Jamison,Daniel Gibson,Kyrie Irving,Ryan Hollins,3,0,2,3,2,0,0,2,0,0,1,0,1,2,4,0.6666666666666666,0.6666666666666666,0.0,3,2,2,3,2,0,0,1,0,0,1,0,1,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201203070DEN,2012,DEN,CLE,18,18,Al Harrington,Andre Miller,Arron Afflalo,Nene Hilario,Ty Lawson,Alonzo Gee,Antawn Jamison,Daniel Gibson,Kyrie Irving,Ryan Hollins,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,3,0,0,2,0,1,0,0,1,0,2,1,1,0,0,0.0,0.0,0.0,-1
201203070DEN,2012,DEN,CLE,19,21,Al Harrington,Andre Miller,Arron Afflalo,Nene Hilario,Ty Lawson,Alonzo Gee,Antawn Jamison,Anthony Parker,Kyrie Irving,Tristan Thompson,4,2,1,3,1,1,0,1,0,0,4,0,4,4,2,0.25,0.3333333333333333,0.0,4,3,4,3,3,1,1,3,0,0,1,0,1,1,9,1.0,1.0,1.0,-1
201203070DEN,2012,DEN,CLE,22,22,Al Harrington,Arron Afflalo,Corey Brewer,Nene Hilario,Ty Lawson,Alonzo Gee,Antawn Jamison,Anthony Parker,Kyrie Irving,Tristan Thompson,2,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0.5,1.0,0.0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201203070DEN,2012,DEN,CLE,23,23,Arron Afflalo,Corey Brewer,Danilo Gallinari,Kenneth Faried,Ty Lawson,Alonzo Gee,Antawn Jamison,Anthony Parker,Kyrie Irving,Tristan Thompson,2,2,1,1,1,1,0,0,0,0,1,0,1,0,2,0.5,1.0,0.0,2,0,1,2,1,0,0,1,0,0,1,0,1,1,2,0.5,0.5,0.0,-1
201203070DEN,2012,DEN,CLE,24,24,Al Harrington,Arron Afflalo,Corey Brewer,Danilo Gallinari,Ty Lawson,Alonzo Gee,Antawn Jamison,Anthony Parker,Kyrie Irving,Ryan Hollins,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,1,0,0,1,1,0,0,2,0.5,1.0,0.0,-1
201203070DEN,2012,DEN,CLE,25,30,Arron Afflalo,Corey Brewer,Kenneth Faried,Nene Hilario,Ty Lawson,Alonzo Gee,Antawn Jamison,Anthony Parker,Kyrie Irving,Ryan Hollins,12,2,4,8,4,4,0,2,0,0,9,7,2,2,8,0.3333333333333333,0.5,0.0,11,0,3,9,3,2,0,2,0,0,7,6,1,2,6,0.2727272727272727,0.3333333333333333,0.0,1
201203070DEN,2012,DEN,CLE,31,31,Al Harrington,Arron Afflalo,Corey Brewer,Kenneth Faried,Ty Lawson,Alonzo Gee,Antawn Jamison,Anthony Parker,Kyrie Irving,Tristan Thompson,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,1,1,2,1,0,0,1,0,0,2,1,1,1,2,0.5,0.5,0.0,-1
201203070DEN,2012,DEN,CLE,32,32,Al Harrington,Andre Miller,Arron Afflalo,Kenneth Faried,Ty Lawson,Alonzo Gee,Anthony Parker,Kyrie Irving,Samardo Samuels,Tristan Thompson,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,2,1,0,0,1,1,1,0,0,1,1,0,0,3,1.0,0.0,1.0,-1
201203070DEN,2012,DEN,CLE,33,33,Al Harrington,Andre Miller,Arron Afflalo,Kenneth Faried,Ty Lawson,Alonzo Gee,Kyrie Irving,Ramon Sessions,Samardo Samuels,Tristan Thompson,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201203070DEN,2012,DEN,CLE,34,35,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Danilo Gallinari,Alonzo Gee,Daniel Gibson,Ramon Sessions,Samardo Samuels,Tristan Thompson,4,2,2,3,2,1,0,1,1,0,1,0,1,0,4,0.5,0.6666666666666666,0.0,2,0,1,2,1,0,0,0,0,0,3,2,1,2,2,0.5,0.5,0.0,1
201203070DEN,2012,DEN,CLE,36,36,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Ty Lawson,Alonzo Gee,Daniel Gibson,Ramon Sessions,Samardo Samuels,Tristan Thompson,1,2,1,1,1,0,0,1,0,0,2,2,0,1,2,1.0,1.0,0.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201203070DEN,2012,DEN,CLE,37,39,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Ty Lawson,Antawn Jamison,Daniel Gibson,Omri Casspi,Ramon Sessions,Tristan Thompson,4,2,2,3,2,1,0,1,0,0,1,1,0,0,4,0.5,0.6666666666666666,0.0,4,0,2,2,1,2,1,2,0,0,3,2,1,2,5,0.5,0.5,0.5,-1
201203070DEN,2012,DEN,CLE,40,41,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Ty Lawson,Antawn Jamison,Daniel Gibson,Omri Casspi,Ramon Sessions,Ryan Hollins,5,0,0,4,0,1,0,0,0,0,4,3,1,1,0,0.0,0.0,0.0,4,0,1,2,1,2,0,1,1,0,4,4,0,1,2,0.25,0.5,0.0,-1
201203070DEN,2012,DEN,CLE,42,43,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Ty Lawson,Alonzo Gee,Antawn Jamison,Kyrie Irving,Ramon Sessions,Ryan Hollins,4,2,2,3,2,1,0,1,0,0,2,0,2,0,4,0.5,0.6666666666666666,0.0,3,0,1,1,0,2,1,1,1,0,1,0,1,1,3,0.3333333333333333,0.0,0.5,1
201203070DEN,2012,DEN,CLE,44,44,Al Harrington,Arron Afflalo,Corey Brewer,Nene Hilario,Ty Lawson,Alonzo Gee,Antawn Jamison,Kyrie Irving,Ramon Sessions,Ryan Hollins,2,0,0,2,0,0,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201203070DEN,2012,DEN,CLE,45,45,Al Harrington,Arron Afflalo,Corey Brewer,Nene Hilario,Ty Lawson,Alonzo Gee,Antawn Jamison,Anthony Parker,Kyrie Irving,Ramon Sessions,3,1,2,2,2,1,0,2,0,0,1,0,1,0,4,0.6666666666666666,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,1
201203070DEN,2012,DEN,CLE,46,47,Al Harrington,Arron Afflalo,Danilo Gallinari,Nene Hilario,Ty Lawson,Alonzo Gee,Antawn Jamison,Anthony Parker,Daniel Gibson,Kyrie Irving,5,0,3,5,3,0,0,1,0,0,1,1,0,1,6,0.6,0.6,0.0,5,1,4,4,4,1,0,1,0,0,2,2,0,1,8,0.8,1.0,0.0,-1
201203090DEN,2012,DEN,NOP,0,6,Arron Afflalo,Corey Brewer,Kenneth Faried,Nene Hilario,Ty Lawson,Chris Kaman,Gustavo Ayon,Jarrett Jack,Marco Belinelli,Trevor Ariza,10,3,7,8,6,2,1,6,0,0,5,4,1,1,15,0.7,0.75,0.5,13,0,7,12,7,1,0,3,2,0,5,3,2,2,14,0.5384615384615384,0.5833333333333334,0.0,1
201203090DEN,2012,DEN,NOP,7,7,Al Harrington,Arron Afflalo,Corey Brewer,Nene Hilario,Ty Lawson,Chris Kaman,Gustavo Ayon,Jarrett Jack,Marco Belinelli,Trevor Ariza,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,3,1.0,0.0,1.0,-1
201203090DEN,2012,DEN,NOP,8,8,Al Harrington,Arron Afflalo,Danilo Gallinari,Nene Hilario,Ty Lawson,Chris Kaman,Gustavo Ayon,Jarrett Jack,Marco Belinelli,Trevor Ariza,1,2,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,1,0,0,1,0,1,0,2,0.5,0.5,0.0,-1
201203090DEN,2012,DEN,NOP,9,12,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Danilo Gallinari,Jarrett Jack,Jeff Foote,Lance Thomas,Marco Belinelli,Xavier Henry,6,2,4,3,3,3,1,4,0,0,2,1,1,0,9,0.6666666666666666,1.0,0.3333333333333333,6,2,3,3,2,3,1,2,0,0,5,3,2,1,7,0.5,0.6666666666666666,0.3333333333333333,1
201203090DEN,2012,DEN,NOP,13,16,Al Harrington,Andre Miller,Chris Andersen,Danilo Gallinari,Ty Lawson,Al-Farouq Aminu,Greivis Vasquez,Jeff Foote,Lance Thomas,Xavier Henry,5,0,2,4,2,1,0,2,0,0,2,2,0,1,4,0.4,0.5,0.0,7,2,2,7,2,0,0,1,1,0,6,3,3,2,4,0.2857142857142857,0.2857142857142857,0.0,-1
201203090DEN,2012,DEN,NOP,17,19,Arron Afflalo,Corey Brewer,Kenneth Faried,Nene Hilario,Ty Lawson,Al-Farouq Aminu,Chris Kaman,Greivis Vasquez,Lance Thomas,Xavier Henry,6,2,2,1,1,5,1,1,0,0,4,1,3,2,5,0.3333333333333333,1.0,0.2,3,2,3,3,3,0,0,2,0,0,3,2,1,2,6,1.0,1.0,0.0,-1
201203090DEN,2012,DEN,NOP,20,20,Arron Afflalo,Corey Brewer,Kenneth Faried,Nene Hilario,Ty Lawson,Al-Farouq Aminu,Greivis Vasquez,Jarrett Jack,Jeff Foote,Lance Thomas,2,2,1,1,1,1,0,1,0,0,2,1,1,0,2,0.5,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201203090DEN,2012,DEN,NOP,21,22,Arron Afflalo,Corey Brewer,Kenneth Faried,Nene Hilario,Ty Lawson,Gustavo Ayon,Jarrett Jack,Jeff Foote,Marco Belinelli,Trevor Ariza,2,0,1,2,1,0,0,1,0,0,2,2,0,3,2,0.5,0.5,0.0,3,2,1,2,1,1,0,1,0,0,1,1,0,1,2,0.3333333333333333,0.5,0.0,-1
201203090DEN,2012,DEN,NOP,23,23,Al Harrington,Arron Afflalo,Corey Brewer,Nene Hilario,Ty Lawson,Gustavo Ayon,Jarrett Jack,Jeff Foote,Marco Belinelli,Trevor Ariza,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,2,0,1,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,-1
201203090DEN,2012,DEN,NOP,24,24,Al Harrington,Arron Afflalo,Chris Andersen,Corey Brewer,Ty Lawson,Gustavo Ayon,Jarrett Jack,Jeff Foote,Marco Belinelli,Trevor Ariza,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201203090DEN,2012,DEN,NOP,25,29,Arron Afflalo,Danilo Gallinari,Kenneth Faried,Nene Hilario,Ty Lawson,Chris Kaman,Gustavo Ayon,Jarrett Jack,Marco Belinelli,Trevor Ariza,6,2,4,4,3,2,1,4,0,0,3,3,0,3,9,0.6666666666666666,0.75,0.5,8,2,5,8,5,0,0,4,1,0,2,2,0,1,10,0.625,0.625,0.0,-1
201203090DEN,2012,DEN,NOP,30,30,Al Harrington,Arron Afflalo,Chris Andersen,Danilo Gallinari,Ty Lawson,Chris Kaman,Gustavo Ayon,Jarrett Jack,Marco Belinelli,Trevor Ariza,4,0,2,3,2,1,0,1,1,0,3,1,2,0,4,0.5,0.6666666666666666,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201203090DEN,2012,DEN,NOP,31,32,Al Harrington,Arron Afflalo,Chris Andersen,Danilo Gallinari,Ty Lawson,Chris Kaman,Jarrett Jack,Lance Thomas,Marco Belinelli,Trevor Ariza,2,2,2,2,2,0,0,0,0,0,4,3,1,0,4,1.0,1.0,0.0,4,2,0,4,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,1
201203090DEN,2012,DEN,NOP,33,34,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Ty Lawson,Chris Kaman,Jarrett Jack,Lance Thomas,Marco Belinelli,Xavier Henry,3,2,1,2,0,1,1,1,0,0,1,1,0,0,3,0.3333333333333333,0.0,1.0,4,0,2,4,2,0,0,2,0,0,3,2,1,1,4,0.5,0.5,0.0,-1
201203090DEN,2012,DEN,NOP,35,35,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Corey Brewer,Greivis Vasquez,Jeff Foote,Lance Thomas,Marco Belinelli,Xavier Henry,3,3,1,2,1,1,0,1,0,0,2,0,2,0,2,0.3333333333333333,0.5,0.0,1,2,1,1,1,0,0,1,0,0,2,2,0,0,2,1.0,1.0,0.0,-1
201203090DEN,2012,DEN,NOP,36,37,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Corey Brewer,Al-Farouq Aminu,Greivis Vasquez,Jeff Foote,Lance Thomas,Xavier Henry,2,2,2,1,1,1,1,1,0,0,1,1,0,0,5,1.0,1.0,1.0,2,4,0,2,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,1
201203090DEN,2012,DEN,NOP,38,40,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Ty Lawson,Al-Farouq Aminu,Greivis Vasquez,Jeff Foote,Lance Thomas,Xavier Henry,6,2,4,5,4,1,0,2,0,0,3,1,2,0,8,0.6666666666666666,0.8,0.0,3,4,0,2,0,1,0,0,0,0,4,1,3,1,0,0.0,0.0,0.0,1
201203090DEN,2012,DEN,NOP,41,41,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Ty Lawson,Al-Farouq Aminu,Greivis Vasquez,Jarrett Jack,Lance Thomas,Xavier Henry,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,3,2,1,2,0,1,1,1,0,0,3,1,2,0,3,0.3333333333333333,0.0,1.0,-1
201203090DEN,2012,DEN,NOP,42,43,Andre Miller,Chris Andersen,Corey Brewer,Danilo Gallinari,Ty Lawson,Al-Farouq Aminu,Greivis Vasquez,Jarrett Jack,Lance Thomas,Xavier Henry,3,1,2,2,2,1,0,2,0,0,2,1,1,1,4,0.6666666666666666,1.0,0.0,3,0,2,3,2,0,0,1,0,0,0,0,0,1,4,0.6666666666666666,0.6666666666666666,0.0,-1
201203090DEN,2012,DEN,NOP,44,44,Andre Miller,Arron Afflalo,Danilo Gallinari,Nene Hilario,Ty Lawson,Al-Farouq Aminu,Greivis Vasquez,Jeff Foote,Lance Thomas,Xavier Henry,3,0,1,1,1,2,0,1,0,0,1,0,1,0,2,0.3333333333333333,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201203090DEN,2012,DEN,NOP,45,47,Arron Afflalo,Danilo Gallinari,Jordan Hamilton,Kenneth Faried,Ty Lawson,Al-Farouq Aminu,Greivis Vasquez,Jeff Foote,Lance Thomas,Xavier Henry,4,2,2,3,2,1,0,2,1,0,3,2,1,1,4,0.5,0.6666666666666666,0.0,6,2,4,4,3,2,1,3,0,0,2,1,1,0,9,0.6666666666666666,0.75,0.5,-1
201203110DEN,2012,DEN,MEM,0,5,Arron Afflalo,Danilo Gallinari,Kenneth Faried,Nene Hilario,Ty Lawson,Marc Gasol,Marreese Speights,Mike Conley,Rudy Gay,Tony Allen,12,2,6,11,5,1,1,4,3,0,7,4,3,2,13,0.5,0.45454545454545453,1.0,8,4,4,8,4,0,0,2,1,0,4,3,1,4,8,0.5,0.5,0.0,1
201203110DEN,2012,DEN,MEM,6,7,Al Harrington,Arron Afflalo,Danilo Gallinari,Nene Hilario,Ty Lawson,Marc Gasol,Marreese Speights,Mike Conley,Rudy Gay,Tony Allen,3,2,1,3,1,0,0,1,1,0,3,2,1,1,2,0.3333333333333333,0.3333333333333333,0.0,2,0,0,1,0,1,0,0,0,0,3,3,0,2,0,0.0,0.0,0.0,1
201203110DEN,2012,DEN,MEM,8,8,Al Harrington,Arron Afflalo,Danilo Gallinari,Nene Hilario,Ty Lawson,Dante Cunningham,Marc Gasol,Mike Conley,O.J. Mayo,Quincy Pondexter,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,-1
201203110DEN,2012,DEN,MEM,9,9,Al Harrington,Chris Andersen,Corey Brewer,Danilo Gallinari,Ty Lawson,Dante Cunningham,Hamed Haddadi,Mike Conley,O.J. Mayo,Quincy Pondexter,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,2,1,1,2,1,2,0,0,1,0,1,0,5,0.6666666666666666,1.0,0.5,-1
201203110DEN,2012,DEN,MEM,10,11,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Ty Lawson,Dante Cunningham,Hamed Haddadi,Mike Conley,O.J. Mayo,Quincy Pondexter,4,2,1,2,0,2,1,1,0,0,5,2,3,2,3,0.25,0.0,0.5,4,2,2,2,2,2,0,1,0,0,2,1,1,0,4,0.5,1.0,0.0,-1
201203110DEN,2012,DEN,MEM,12,12,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Ty Lawson,Dante Cunningham,Hamed Haddadi,O.J. Mayo,Quincy Pondexter,Rudy Gay,2,0,1,2,1,0,0,1,0,0,1,0,1,0,2,0.5,0.5,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,-1
201203110DEN,2012,DEN,MEM,13,15,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Corey Brewer,Dante Cunningham,Hamed Haddadi,O.J. Mayo,Quincy Pondexter,Rudy Gay,5,2,2,5,2,0,0,1,2,0,3,1,2,2,4,0.4,0.4,0.0,7,1,4,5,4,2,0,2,0,0,4,1,3,1,8,0.5714285714285714,0.8,0.0,-1
201203110DEN,2012,DEN,MEM,16,17,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Jordan Hamilton,Dante Cunningham,Marc Gasol,O.J. Mayo,Quincy Pondexter,Rudy Gay,2,0,2,2,2,0,0,2,0,0,2,2,0,0,4,1.0,1.0,0.0,4,0,1,4,1,0,0,1,1,0,1,0,1,0,2,0.25,0.25,0.0,1
201203110DEN,2012,DEN,MEM,18,18,Al Harrington,Andre Miller,Corey Brewer,Jordan Hamilton,Kenneth Faried,Dante Cunningham,Marc Gasol,O.J. Mayo,Quincy Pondexter,Rudy Gay,3,0,2,3,2,0,0,2,0,0,0,0,0,0,4,0.6666666666666666,0.6666666666666666,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,2,1.0,1.0,0.0,1
201203110DEN,2012,DEN,MEM,19,20,Al Harrington,Andre Miller,Corey Brewer,Jordan Hamilton,Kenneth Faried,Dante Cunningham,Marc Gasol,Mike Conley,Quincy Pondexter,Rudy Gay,2,2,0,2,0,0,0,0,0,0,2,1,1,2,0,0.0,0.0,0.0,3,2,2,3,2,0,0,1,1,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201203110DEN,2012,DEN,MEM,21,23,Andre Miller,Corey Brewer,Danilo Gallinari,Nene Hilario,Ty Lawson,Marc Gasol,Mike Conley,O.J. Mayo,Rudy Gay,Tony Allen,5,2,4,5,4,0,0,4,0,0,2,1,1,0,8,0.8,0.8,0.0,3,2,2,1,1,2,1,2,0,0,0,0,0,2,5,0.6666666666666666,1.0,0.5,1
201203110DEN,2012,DEN,MEM,24,24,Andre Miller,Corey Brewer,Danilo Gallinari,Nene Hilario,Ty Lawson,Hamed Haddadi,Mike Conley,O.J. Mayo,Rudy Gay,Sam Young,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,-1
201203110DEN,2012,DEN,MEM,25,27,Arron Afflalo,Danilo Gallinari,Kenneth Faried,Nene Hilario,Ty Lawson,Marc Gasol,Marreese Speights,Mike Conley,O.J. Mayo,Rudy Gay,6,1,1,6,1,0,0,0,0,0,5,3,2,2,2,0.16666666666666666,0.16666666666666666,0.0,3,2,1,2,1,1,0,1,0,0,4,3,1,2,2,0.3333333333333333,0.5,0.0,-1
201203110DEN,2012,DEN,MEM,28,30,Arron Afflalo,Danilo Gallinari,Kenneth Faried,Nene Hilario,Ty Lawson,Marc Gasol,Marreese Speights,Mike Conley,O.J. Mayo,Quincy Pondexter,2,4,0,2,0,0,0,0,1,0,2,0,2,2,0,0.0,0.0,0.0,4,2,4,3,3,1,1,3,0,0,2,1,1,0,9,1.0,1.0,1.0,-1
201203110DEN,2012,DEN,MEM,31,31,Arron Afflalo,Danilo Gallinari,Kenneth Faried,Nene Hilario,Ty Lawson,Hamed Haddadi,Marreese Speights,O.J. Mayo,Quincy Pondexter,Rudy Gay,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,2,1,1,1,1,2,0,0,1,1,0,0,5,1.0,1.0,1.0,-1
201203110DEN,2012,DEN,MEM,32,32,Andre Miller,Arron Afflalo,Danilo Gallinari,Kenneth Faried,Nene Hilario,Hamed Haddadi,Marreese Speights,O.J. Mayo,Quincy Pondexter,Rudy Gay,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,2,0,1,2,1,0,0,1,0,0,0,0,0,1,2,0.5,0.5,0.0,-1
201203110DEN,2012,DEN,MEM,33,33,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Corey Brewer,Hamed Haddadi,Marreese Speights,O.J. Mayo,Quincy Pondexter,Rudy Gay,2,0,2,1,1,1,1,1,0,0,2,2,0,0,5,1.0,1.0,1.0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
201203110DEN,2012,DEN,MEM,34,35,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Corey Brewer,Dante Cunningham,Marreese Speights,O.J. Mayo,Quincy Pondexter,Rudy Gay,4,2,2,4,2,0,0,1,0,0,2,1,1,0,4,0.5,0.5,0.0,4,0,2,4,2,0,0,1,0,0,2,1,1,1,4,0.5,0.5,0.0,-1
201203110DEN,2012,DEN,MEM,36,39,Al Harrington,Andre Miller,Arron Afflalo,Chris Andersen,Corey Brewer,Dante Cunningham,Marreese Speights,O.J. Mayo,Rudy Gay,Tony Allen,9,0,3,7,3,2,0,1,0,0,5,3,2,2,6,0.3333333333333333,0.42857142857142855,0.0,6,2,3,5,3,1,0,1,0,0,4,4,0,1,6,0.5,0.6,0.0,-1
201203110DEN,2012,DEN,MEM,40,42,Al Harrington,Andre Miller,Chris Andersen,Corey Brewer,Ty Lawson,Dante Cunningham,Marc Gasol,Mike Conley,Quincy Pondexter,Tony Allen,6,3,1,6,1,0,0,0,1,0,6,4,2,1,2,0.16666666666666666,0.16666666666666666,0.0,6,0,2,5,2,1,0,2,0,0,4,4,0,2,4,0.3333333333333333,0.4,0.0,-1
201203110DEN,2012,DEN,MEM,43,43,Al Harrington,Arron Afflalo,Corey Brewer,Nene Hilario,Ty Lawson,Dante Cunningham,Marc Gasol,Mike Conley,O.J. Mayo,Quincy Pondexter,3,0,1,2,1,1,0,0,1,0,2,1,1,0,2,0.3333333333333333,0.5,0.0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201203110DEN,2012,DEN,MEM,44,44,Al Harrington,Arron Afflalo,Corey Brewer,Nene Hilario,Ty Lawson,Dante Cunningham,Marc Gasol,O.J. Mayo,Quincy Pondexter,Tony Allen,3,0,1,3,1,0,0,1,0,0,2,0,2,0,2,0.3333333333333333,0.3333333333333333,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
201203110DEN,2012,DEN,MEM,45,47,Al Harrington,Andre Miller,Arron Afflalo,Nene Hilario,Ty Lawson,Dante Cunningham,Marc Gasol,Mike Conley,O.J. Mayo,Quincy Pondexter,3,6,1,2,0,1,1,1,0,0,6,3,3,3,3,0.3333333333333333,0.0,1.0,4,4,1,3,0,1,1,1,0,0,2,1,1,0,3,0.25,0.0,1.0,-1
201203130DEN,2012,DEN,ATL,0,4,Arron Afflalo,Danilo Gallinari,Kenneth Faried,Nene Hilario,Ty Lawson,Jeff Teague,Joe Johnson,Josh Smith,Kirk Hinrich,Zaza Pachulia,8,4,3,5,2,3,1,0,0,0,8,6,2,1,7,0.375,0.4,0.3333333333333333,10,2,4,9,3,1,1,2,0,0,4,4,0,0,9,0.4,0.3333333333333333,1.0,-1
201203130DEN,2012,DEN,ATL,5,6,Arron Afflalo,Danilo Gallinari,Kenneth Faried,Timofey Mozgov,Ty Lawson,Jeff Teague,Joe Johnson,Josh Smith,Kirk Hinrich,Zaza Pachulia,4,0,2,4,2,0,0,1,0,0,2,2,0,1,4,0.5,0.5,0.0,4,0,2,3,1,1,1,2,0,0,2,2,0,0,5,0.5,0.3333333333333333,1.0,-1
201203130DEN,2012,DEN,ATL,7,7,Arron Afflalo,Danilo Gallinari,Kenneth Faried,Timofey Mozgov,Ty Lawson,Jeff Teague,Joe Johnson,Kirk Hinrich,Marvin Williams,Zaza Pachulia,3,0,0,3,0,0,0,0,0,0,3,1,2,1,0,0.0,0.0,0.0,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,-1
201203130DEN,2012,DEN,ATL,8,8,Al Harrington,Arron Afflalo,Danilo Gallinari,Timofey Mozgov,Ty Lawson,Jeff Teague,Joe Johnson,Kirk Hinrich,Marvin Williams,Zaza Pachulia,2,1,2,2,2,0,0,1,0,0,0,0,0,0,4,1.0,1.0,0.0,2,0,1,2,1,0,0,1,1,0,1,0,1,2,2,0.5,0.5,0.0,1
201203130DEN,2012,DEN,ATL,9,11,Al Harrington,Andre Miller,Corey Brewer,Danilo Gallinari,Timofey Mozgov,Erick Dampier,Jannero Pargo,Kirk Hinrich,Marvin Williams,Vladimir Radmanovic,5,2,4,3,3,2,1,4,0,0,2,2,0,1,9,0.8,1.0,0.5,5,2,2,3,1,2,1,2,0,0,3,1,2,1,5,0.4,0.3333333333333333,0.5,1
201203130DEN,2012,DEN,ATL,12,12,Al Harrington,Andre Miller,Corey Brewer,Rudy Fernandez,Timofey Mozgov,Erick Dampier,Jannero Pargo,Jeff Teague,Marvin Williams,Vladimir Radmanovic,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,2,2,0,0,2,1.0,1.0,0.0,-1
201203130DEN,2012,DEN,ATL,13,13,Al Harrington,Andre Miller,Corey Brewer,Rudy Fernandez,Timofey Mozgov,Jannero Pargo,Jeff Teague,Josh Smith,Marvin Williams,Zaza Pachulia,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,1,1,1,1,0,1,0,0,1,0,1,0,2,0.5,1.0,0.0,-1
