game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201210310PHI,2013,PHI,DEN,34,34,Dorell Wright,Jrue Holiday,Nick Young,Spencer Hawes,Thaddeus Young,Andre Iguodala,Andre Miller,Corey Brewer,JaVale McGee,Wilson Chandler,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,3,0,0,2,0,1,0,0,1,0,3,1,2,1,0,0.0,0.0,0.0,-1
201210310PHI,2013,PHI,DEN,35,35,Dorell Wright,Jrue Holiday,Nick Young,Spencer Hawes,Thaddeus Young,Andre Miller,Corey Brewer,JaVale McGee,Ty Lawson,Wilson Chandler,2,0,1,2,1,0,0,1,0,0,3,3,0,1,2,0.5,0.5,0.0,2,0,0,2,0,0,0,0,2,0,1,1,0,1,0,0.0,0.0,0.0,1
201210310PHI,2013,PHI,DEN,36,36,Dorell Wright,Evan Turner,Nick Young,Spencer Hawes,Thaddeus Young,Andre Miller,Corey Brewer,JaVale McGee,Ty Lawson,Wilson Chandler,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,1,2,1,0,0,1,1,0,2,1,1,0,2,0.5,0.5,0.0,-1
201210310PHI,2013,PHI,DEN,37,37,Dorell Wright,Evan Turner,Jason Richardson,Nick Young,Spencer Hawes,Andre Miller,Corey Brewer,JaVale McGee,Ty Lawson,Wilson Chandler,1,0,1,0,0,1,1,1,0,0,2,2,0,1,3,1.0,0.0,1.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201210310PHI,2013,PHI,DEN,38,38,Dorell Wright,Evan Turner,Jason Richardson,Nick Young,Spencer Hawes,Andre Miller,Corey Brewer,Kosta Koufos,Ty Lawson,Wilson Chandler,3,0,0,2,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,-1
201210310PHI,2013,PHI,DEN,39,41,Dorell Wright,Jason Richardson,Jrue Holiday,Nick Young,Spencer Hawes,Andre Miller,Corey Brewer,Evan Fournier,Kosta Koufos,Ty Lawson,5,2,1,2,1,3,0,1,0,0,4,2,2,1,2,0.2,0.5,0.0,5,0,3,3,2,2,1,2,0,0,3,3,0,1,7,0.6,0.6666666666666666,0.5,-1
201210310PHI,2013,PHI,DEN,42,43,Dorell Wright,Jrue Holiday,Nick Young,Spencer Hawes,Thaddeus Young,Andre Miller,Corey Brewer,Evan Fournier,Kosta Koufos,Ty Lawson,3,3,1,3,1,0,0,1,0,0,2,1,1,2,2,0.3333333333333333,0.3333333333333333,0.0,5,0,4,4,3,1,1,2,1,0,1,1,0,0,9,0.8,0.75,1.0,-1
201210310PHI,2013,PHI,DEN,44,47,Evan Turner,Jason Richardson,Jrue Holiday,Spencer Hawes,Thaddeus Young,Andre Iguodala,Andre Miller,Evan Fournier,Kosta Koufos,Ty Lawson,6,0,4,4,4,2,0,2,0,0,4,4,0,1,8,0.6666666666666666,1.0,0.0,6,2,2,5,2,1,0,0,1,0,3,2,1,2,4,0.3333333333333333,0.4,0.0,1
201211020ORL,2013,ORL,DEN,0,4,Arron Afflalo,Glen Davis,Hedo Turkoglu,Jameer Nelson,Nikola Vucevic,Andre Iguodala,Danilo Gallinari,Kenneth Faried,Kosta Koufos,Ty Lawson,8,0,3,7,3,1,0,3,1,0,4,3,1,1,6,0.375,0.42857142857142855,0.0,12,0,4,9,3,3,1,3,2,0,9,4,5,1,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1
201211020ORL,2013,ORL,DEN,5,5,Arron Afflalo,Glen Davis,J.J. Redick,Jameer Nelson,Nikola Vucevic,Andre Iguodala,Danilo Gallinari,Kenneth Faried,Kosta Koufos,Ty Lawson,2,0,1,2,1,0,0,1,0,0,2,2,0,0,2,0.5,0.5,0.0,1,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
201211020ORL,2013,ORL,DEN,6,7,Arron Afflalo,J.J. Redick,Jameer Nelson,Josh McRoberts,Nikola Vucevic,Andre Iguodala,Danilo Gallinari,Kenneth Faried,Kosta Koufos,Ty Lawson,5,2,4,5,4,0,0,2,0,0,4,3,1,0,8,0.8,0.8,0.0,4,0,1,2,0,2,1,1,0,0,0,0,0,1,3,0.25,0.0,0.5,1
201211020ORL,2013,ORL,DEN,8,8,Arron Afflalo,J.J. Redick,Jameer Nelson,Josh McRoberts,Nikola Vucevic,Andre Iguodala,Danilo Gallinari,JaVale McGee,Kenneth Faried,Ty Lawson,2,0,1,2,1,0,0,0,0,0,1,0,1,1,2,0.5,0.5,0.0,2,0,2,2,2,0,0,2,0,0,0,0,0,0,4,1.0,1.0,0.0,-1
201211020ORL,2013,ORL,DEN,9,9,Arron Afflalo,E'Twaun Moore,J.J. Redick,Josh McRoberts,Nikola Vucevic,Andre Iguodala,Andre Miller,Corey Brewer,JaVale McGee,Wilson Chandler,0,4,0,0,0,0,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,-1
201211020ORL,2013,ORL,DEN,10,12,E'Twaun Moore,Glen Davis,Hedo Turkoglu,J.J. Redick,Josh McRoberts,Andre Iguodala,Andre Miller,Corey Brewer,JaVale McGee,Wilson Chandler,6,0,4,6,4,0,0,2,1,0,3,2,1,1,8,0.6666666666666666,0.6666666666666666,0.0,4,0,2,4,2,0,0,2,0,0,1,1,0,3,4,0.5,0.5,0.0,1
201211020ORL,2013,ORL,DEN,13,13,E'Twaun Moore,Glen Davis,Hedo Turkoglu,J.J. Redick,Josh McRoberts,Andre Miller,Corey Brewer,JaVale McGee,Ty Lawson,Wilson Chandler,3,0,1,3,1,0,0,0,0,0,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,2,0,1,1,1,1,0,1,0,0,2,1,1,0,2,0.5,1.0,0.0,-1
201211020ORL,2013,ORL,DEN,14,15,E'Twaun Moore,Glen Davis,J.J. Redick,Jameer Nelson,Josh McRoberts,Andre Miller,Corey Brewer,JaVale McGee,Ty Lawson,Wilson Chandler,3,0,2,2,1,1,1,2,0,0,3,3,0,1,5,0.6666666666666666,0.5,1.0,5,0,2,4,1,1,1,1,1,0,1,1,0,0,5,0.4,0.25,1.0,-1
201211020ORL,2013,ORL,DEN,16,17,Arron Afflalo,Hedo Turkoglu,J.J. Redick,Jameer Nelson,Nikola Vucevic,Andre Miller,Corey Brewer,Danilo Gallinari,Kosta Koufos,Ty Lawson,2,3,2,1,1,1,1,2,0,0,2,1,1,1,5,1.0,1.0,1.0,4,0,2,4,2,0,0,0,1,0,1,0,1,0,4,0.5,0.5,0.0,1
201211020ORL,2013,ORL,DEN,18,18,Arron Afflalo,Hedo Turkoglu,J.J. Redick,Jameer Nelson,Nikola Vucevic,Andre Iguodala,Andre Miller,Danilo Gallinari,Kosta Koufos,Ty Lawson,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,-1
201211020ORL,2013,ORL,DEN,19,19,Arron Afflalo,Glen Davis,J.J. Redick,Jameer Nelson,Josh McRoberts,Andre Iguodala,Andre Miller,Danilo Gallinari,Kosta Koufos,Ty Lawson,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,3,1.0,0.0,1.0,-1
201211020ORL,2013,ORL,DEN,20,21,Arron Afflalo,E'Twaun Moore,Glen Davis,Jameer Nelson,Josh McRoberts,Andre Iguodala,Andre Miller,Danilo Gallinari,Kenneth Faried,Ty Lawson,4,0,2,4,2,0,0,2,1,0,2,2,0,0,4,0.5,0.5,0.0,2,0,0,2,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,1
201211020ORL,2013,ORL,DEN,22,22,E'Twaun Moore,Glen Davis,Hedo Turkoglu,Jameer Nelson,Josh McRoberts,Andre Iguodala,Danilo Gallinari,Evan Fournier,Kenneth Faried,Ty Lawson,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201211020ORL,2013,ORL,DEN,23,24,Arron Afflalo,E'Twaun Moore,Glen Davis,Ish Smith,Josh McRoberts,Andre Iguodala,Danilo Gallinari,Evan Fournier,Kenneth Faried,Ty Lawson,4,0,3,3,2,1,1,0,0,0,5,4,1,0,7,0.75,0.6666666666666666,1.0,4,2,1,1,0,3,1,1,0,0,0,0,0,0,3,0.25,0.0,0.3333333333333333,1
201211020ORL,2013,ORL,DEN,25,25,Arron Afflalo,E'Twaun Moore,Glen Davis,Ish Smith,Josh McRoberts,Andre Iguodala,Danilo Gallinari,Kosta Koufos,Ty Lawson,Wilson Chandler,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,-1
201211020ORL,2013,ORL,DEN,26,27,Arron Afflalo,Glen Davis,Hedo Turkoglu,Jameer Nelson,Nikola Vucevic,Andre Iguodala,Danilo Gallinari,Kosta Koufos,Ty Lawson,Wilson Chandler,3,0,1,2,1,1,0,0,0,0,0,0,0,1,2,0.3333333333333333,0.5,0.0,2,2,2,2,2,0,0,1,0,0,2,2,0,1,4,1.0,1.0,0.0,-1
201211020ORL,2013,ORL,DEN,28,28,Arron Afflalo,Glen Davis,Hedo Turkoglu,J.J. Redick,Jameer Nelson,Andre Iguodala,Danilo Gallinari,Kosta Koufos,Ty Lawson,Wilson Chandler,2,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,3,0,1,2,1,1,0,1,1,0,2,2,0,0,2,0.3333333333333333,0.5,0.0,-1
201211020ORL,2013,ORL,DEN,29,29,Arron Afflalo,Glen Davis,J.J. Redick,Jameer Nelson,Josh McRoberts,Andre Iguodala,Danilo Gallinari,Kosta Koufos,Ty Lawson,Wilson Chandler,1,2,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,2,0,1,1,1,1,0,0,0,0,1,0,1,0,2,0.5,1.0,0.0,-1
201211020ORL,2013,ORL,DEN,30,30,Arron Afflalo,E'Twaun Moore,Glen Davis,J.J. Redick,Josh McRoberts,Andre Iguodala,Danilo Gallinari,Kosta Koufos,Ty Lawson,Wilson Chandler,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,-1
201211020ORL,2013,ORL,DEN,31,31,Arron Afflalo,E'Twaun Moore,J.J. Redick,Josh McRoberts,Nikola Vucevic,Andre Iguodala,Danilo Gallinari,Kosta Koufos,Ty Lawson,Wilson Chandler,1,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,3,0,1,3,1,0,0,1,1,0,1,1,0,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201211020ORL,2013,ORL,DEN,32,32,Andrew Nicholson,Arron Afflalo,E'Twaun Moore,J.J. Redick,Josh McRoberts,Andre Iguodala,Danilo Gallinari,Kosta Koufos,Ty Lawson,Wilson Chandler,1,2,1,1,1,0,0,1,0,0,1,0,1,0,2,1.0,1.0,0.0,1,2,1,0,0,1,1,1,0,0,1,0,1,0,3,1.0,0.0,1.0,-1
201211020ORL,2013,ORL,DEN,33,35,Andrew Nicholson,E'Twaun Moore,J.J. Redick,Jameer Nelson,Josh McRoberts,Andre Iguodala,Andre Miller,Corey Brewer,Danilo Gallinari,JaVale McGee,7,3,3,6,2,1,1,3,1,0,3,0,3,1,7,0.42857142857142855,0.3333333333333333,1.0,4,4,2,3,2,1,0,1,0,0,4,2,2,1,4,0.5,0.6666666666666666,0.0,1
201211020ORL,2013,ORL,DEN,36,36,Andrew Nicholson,E'Twaun Moore,Glen Davis,J.J. Redick,Jameer Nelson,Andre Iguodala,Andre Miller,Corey Brewer,Danilo Gallinari,JaVale McGee,2,0,1,1,1,1,0,0,0,0,1,1,0,0,2,0.5,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201211020ORL,2013,ORL,DEN,37,38,Andrew Nicholson,E'Twaun Moore,Glen Davis,J.J. Redick,Jameer Nelson,Andre Miller,Corey Brewer,Kenneth Faried,Ty Lawson,Wilson Chandler,5,0,3,4,3,1,0,1,0,0,3,1,2,1,6,0.6,0.75,0.0,5,0,2,3,2,2,0,1,1,0,1,0,1,0,4,0.4,0.6666666666666666,0.0,1
201211020ORL,2013,ORL,DEN,39,39,Andrew Nicholson,E'Twaun Moore,Ish Smith,J.J. Redick,Josh McRoberts,Andre Miller,Corey Brewer,Kenneth Faried,Ty Lawson,Wilson Chandler,2,0,2,2,2,0,0,0,0,0,1,1,0,0,4,1.0,1.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201211020ORL,2013,ORL,DEN,40,41,Andrew Nicholson,E'Twaun Moore,Ish Smith,J.J. Redick,Josh McRoberts,Andre Iguodala,Corey Brewer,Danilo Gallinari,Kosta Koufos,Ty Lawson,4,2,1,4,1,0,0,1,1,0,4,2,2,0,2,0.25,0.25,0.0,7,2,1,4,1,3,0,0,1,0,7,2,5,0,2,0.14285714285714285,0.25,0.0,-1
201211020ORL,2013,ORL,DEN,42,44,Arron Afflalo,Glen Davis,J.J. Redick,Jameer Nelson,Josh McRoberts,Andre Iguodala,Corey Brewer,Danilo Gallinari,Kosta Koufos,Ty Lawson,6,0,3,4,3,2,0,0,0,0,3,2,1,0,6,0.5,0.75,0.0,5,1,2,3,2,2,0,2,0,0,3,2,1,2,4,0.4,0.6666666666666666,0.0,1
201211020ORL,2013,ORL,DEN,45,45,Arron Afflalo,Glen Davis,J.J. Redick,Jameer Nelson,Josh McRoberts,Andre Iguodala,Danilo Gallinari,Evan Fournier,Kosta Koufos,Ty Lawson,1,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201211020ORL,2013,ORL,DEN,46,47,Arron Afflalo,Glen Davis,J.J. Redick,Jameer Nelson,Kyle O'Quinn,Corey Brewer,Evan Fournier,Jordan Hamilton,Kenneth Faried,Kosta Koufos,3,0,1,1,0,2,1,1,0,0,2,2,0,0,3,0.3333333333333333,0.0,0.5,4,4,2,2,1,2,1,1,0,0,5,3,2,0,5,0.5,0.5,0.5,-1
201211030MIA,2013,MIA,DEN,0,6,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,Andre Iguodala,Danilo Gallinari,Kenneth Faried,Kosta Koufos,Ty Lawson,13,2,6,7,3,6,3,5,1,0,5,4,1,1,15,0.46153846153846156,0.42857142857142855,0.5,13,5,7,12,7,1,0,3,1,0,9,6,3,1,14,0.5384615384615384,0.5833333333333334,0.0,1
201211030MIA,2013,MIA,DEN,7,8,Chris Bosh,LeBron James,Mario Chalmers,Ray Allen,Shane Battier,Andre Iguodala,Danilo Gallinari,Kenneth Faried,Kosta Koufos,Ty Lawson,2,4,1,1,0,1,1,1,0,0,2,1,1,0,3,0.5,0.0,1.0,4,0,2,4,2,0,0,0,0,0,2,1,1,0,4,0.5,0.5,0.0,-1
201211030MIA,2013,MIA,DEN,9,9,Chris Bosh,LeBron James,Mario Chalmers,Ray Allen,Shane Battier,Andre Iguodala,Andre Miller,Danilo Gallinari,JaVale McGee,Kenneth Faried,3,0,2,2,2,1,0,0,0,0,2,2,0,0,4,0.6666666666666666,1.0,0.0,4,1,2,3,2,1,0,1,0,0,2,1,1,0,4,0.5,0.6666666666666666,0.0,-1
201211030MIA,2013,MIA,DEN,10,10,Chris Bosh,LeBron James,Mike Miller,Ray Allen,Shane Battier,Andre Iguodala,Andre Miller,Danilo Gallinari,JaVale McGee,Kenneth Faried,2,0,2,1,1,1,1,1,0,0,1,1,0,0,5,1.0,1.0,1.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201211030MIA,2013,MIA,DEN,11,12,LeBron James,Mike Miller,Rashard Lewis,Ray Allen,Udonis Haslem,Andre Miller,Corey Brewer,Danilo Gallinari,JaVale McGee,Kenneth Faried,3,0,2,2,1,1,1,1,0,0,0,0,0,1,5,0.6666666666666666,0.5,1.0,7,1,5,6,4,1,1,1,1,0,3,1,2,0,11,0.7142857142857143,0.6666666666666666,1.0,-1
201211030MIA,2013,MIA,DEN,13,13,Dwyane Wade,Mike Miller,Rashard Lewis,Ray Allen,Udonis Haslem,Andre Miller,Corey Brewer,JaVale McGee,Kenneth Faried,Ty Lawson,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,0,0,0,2,1,1,0,2,0.5,1.0,0.0,-1
201211030MIA,2013,MIA,DEN,14,14,Dwyane Wade,Mike Miller,Rashard Lewis,Ray Allen,Udonis Haslem,Andre Iguodala,Andre Miller,Corey Brewer,JaVale McGee,Ty Lawson,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,2,2,0,1,2,1.0,1.0,0.0,-1
201211030MIA,2013,MIA,DEN,15,16,Chris Bosh,Dwyane Wade,Mario Chalmers,Rashard Lewis,Ray Allen,Andre Iguodala,Andre Miller,Corey Brewer,JaVale McGee,Ty Lawson,4,2,2,2,2,2,0,2,0,0,1,1,0,0,4,0.5,1.0,0.0,3,0,2,2,2,1,0,2,0,0,2,2,0,1,4,0.6666666666666666,1.0,0.0,-1
201211030MIA,2013,MIA,DEN,17,17,Chris Bosh,Dwyane Wade,Mario Chalmers,Rashard Lewis,Ray Allen,Andre Iguodala,Andre Miller,Corey Brewer,Kenneth Faried,Ty Lawson,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
201211030MIA,2013,MIA,DEN,18,19,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Rashard Lewis,Andre Iguodala,Andre Miller,Corey Brewer,Kenneth Faried,Ty Lawson,4,2,3,4,3,0,0,1,0,0,1,1,0,0,6,0.75,0.75,0.0,4,0,3,3,2,1,1,0,1,0,2,2,0,1,7,0.75,0.6666666666666666,1.0,-1
201211030MIA,2013,MIA,DEN,20,20,Chris Bosh,LeBron James,Mario Chalmers,Mike Miller,Rashard Lewis,Andre Iguodala,Andre Miller,Danilo Gallinari,Kenneth Faried,Ty Lawson,1,2,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.5,1.0,0.0,-1
201211030MIA,2013,MIA,DEN,21,21,Chris Bosh,Joel Anthony,LeBron James,Mario Chalmers,Mike Miller,Andre Iguodala,Danilo Gallinari,JaVale McGee,Kenneth Faried,Ty Lawson,3,0,1,3,1,0,0,0,0,0,4,2,2,1,2,0.3333333333333333,0.3333333333333333,0.0,3,2,1,3,1,0,0,0,0,0,2,0,2,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201211030MIA,2013,MIA,DEN,22,23,Chris Bosh,Dwyane Wade,Joel Anthony,LeBron James,Mike Miller,Andre Iguodala,Danilo Gallinari,JaVale McGee,Kenneth Faried,Ty Lawson,6,0,3,5,3,1,0,2,1,0,3,2,1,0,6,0.5,0.6,0.0,3,4,1,2,1,1,0,0,0,0,3,2,1,0,2,0.3333333333333333,0.5,0.0,1
