game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
200710300GSW,2008,GSW,UTA,18,18,Al Harrington,Andris Biedrins,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,Andrei Kirilenko,C.J. Miles,Carlos Boozer,Deron Williams,Ronnie Brewer,1,2,1,1,1,0,0,1,0,1,0,0,0,0,2,1.0,1.0,0.0,1,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,1
200710300GSW,2008,GSW,UTA,19,19,Al Harrington,Andris Biedrins,Kelenna Azubuike,Matt Barnes,Monta Ellis,Andrei Kirilenko,C.J. Miles,Carlos Boozer,Deron Williams,Ronnie Brewer,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,3,0,3,3,3,0,0,3,0,0,0,0,0,0,6,1.0,1.0,0.0,-1
200710300GSW,2008,GSW,UTA,20,20,Andris Biedrins,Kelenna Azubuike,Matt Barnes,Mickael Pietrus,Monta Ellis,Andrei Kirilenko,C.J. Miles,Carlos Boozer,Jason Hart,Ronnie Brewer,2,0,1,2,1,0,0,0,1,0,1,1,0,0,2,0.5,0.5,0.0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
200710300GSW,2008,GSW,UTA,21,22,Al Harrington,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,Andrei Kirilenko,C.J. Miles,Carlos Boozer,Jason Hart,Ronnie Brewer,5,4,1,3,1,2,0,1,0,2,5,2,3,0,2,0.2,0.3333333333333333,0.0,3,4,0,3,0,0,0,0,0,1,3,2,1,0,0,0.0,0.0,0.0,1
200710300GSW,2008,GSW,UTA,23,23,Al Harrington,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,Andrei Kirilenko,C.J. Miles,Carlos Boozer,Jason Hart,Ronnie Price,2,0,1,0,0,2,1,1,0,0,0,0,0,0,3,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,1
200710300GSW,2008,GSW,UTA,24,24,Al Harrington,Baron Davis,Mickael Pietrus,Monta Ellis,Troy Hudson,Andrei Kirilenko,C.J. Miles,Jason Hart,Paul Millsap,Ronnie Price,3,0,2,3,2,0,0,1,0,0,0,0,0,0,4,0.6666666666666666,0.6666666666666666,0.0,0,2,0,0,0,0,0,0,0,0,2,1,1,2,0,0.0,0.0,0.0,1
200710300GSW,2008,GSW,UTA,25,27,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,Andrei Kirilenko,Carlos Boozer,Deron Williams,Mehmet Okur,Ronnie Brewer,7,0,2,5,2,2,0,1,2,0,1,1,0,1,4,0.2857142857142857,0.4,0.0,4,2,2,3,1,1,1,1,0,1,6,5,1,3,5,0.5,0.3333333333333333,1.0,-1
200710300GSW,2008,GSW,UTA,28,31,Al Harrington,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,Andrei Kirilenko,Carlos Boozer,Deron Williams,Mehmet Okur,Ronnie Brewer,7,0,2,4,1,3,1,2,2,1,3,2,1,2,5,0.2857142857142857,0.25,0.3333333333333333,6,2,4,6,4,0,0,3,0,2,4,4,0,2,8,0.6666666666666666,0.6666666666666666,0.0,-1
200710300GSW,2008,GSW,UTA,32,32,Al Harrington,Baron Davis,Matt Barnes,Mickael Pietrus,Monta Ellis,Andrei Kirilenko,Carlos Boozer,Jason Hart,Mehmet Okur,Ronnie Brewer,1,4,0,1,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,-1
200710300GSW,2008,GSW,UTA,33,33,Al Harrington,Baron Davis,Matt Barnes,Mickael Pietrus,Monta Ellis,Carlos Boozer,Jason Hart,Matt Harpring,Mehmet Okur,Ronnie Brewer,1,3,1,1,1,0,0,1,0,0,2,2,0,0,2,1.0,1.0,0.0,3,0,0,2,0,1,0,0,1,0,2,1,1,0,0,0.0,0.0,0.0,1
200710300GSW,2008,GSW,UTA,34,36,Al Harrington,Kelenna Azubuike,Matt Barnes,Mickael Pietrus,Troy Hudson,Deron Williams,Matt Harpring,Mehmet Okur,Paul Millsap,Ronnie Brewer,6,0,1,5,1,1,0,0,0,1,2,1,1,2,2,0.16666666666666666,0.2,0.0,6,4,3,4,2,2,1,0,0,0,7,4,3,2,7,0.5,0.5,0.5,-1
200710300GSW,2008,GSW,UTA,37,37,Al Harrington,Andris Biedrins,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Paul Millsap,3,0,1,2,1,1,0,1,0,1,3,3,0,0,2,0.3333333333333333,0.5,0.0,2,2,0,2,0,0,0,0,1,0,2,2,0,0,0,0.0,0.0,0.0,1
200710300GSW,2008,GSW,UTA,38,39,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Monta Ellis,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Paul Millsap,2,0,1,2,1,0,0,0,0,1,1,0,1,2,2,0.5,0.5,0.0,4,0,3,3,2,1,1,3,0,1,1,0,1,0,7,0.75,0.6666666666666666,1.0,-1
200710300GSW,2008,GSW,UTA,40,41,Al Harrington,Andris Biedrins,Baron Davis,Marco Belinelli,Monta Ellis,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Paul Millsap,2,4,2,0,0,2,2,2,0,0,2,2,0,0,6,1.0,0.0,1.0,4,0,2,3,1,1,1,1,0,0,1,1,0,0,5,0.5,0.3333333333333333,1.0,1
200710300GSW,2008,GSW,UTA,42,42,Andris Biedrins,Austin Croshere,Baron Davis,Marco Belinelli,Monta Ellis,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Paul Millsap,2,0,1,2,1,0,0,0,0,0,2,2,0,0,2,0.5,0.5,0.0,3,0,0,2,0,1,0,0,1,0,2,1,1,1,0,0.0,0.0,0.0,1
200710300GSW,2008,GSW,UTA,43,43,Andris Biedrins,Austin Croshere,Baron Davis,Marco Belinelli,Troy Hudson,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Paul Millsap,2,2,0,1,0,1,0,0,0,0,3,1,2,1,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
200710300GSW,2008,GSW,UTA,44,44,Austin Croshere,Baron Davis,Marco Belinelli,Patrick O'Bryant,Troy Hudson,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Paul Millsap,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,2,2,1,2,1,0,0,0,0,0,2,1,1,0,2,0.5,0.5,0.0,-1
200710300GSW,2008,GSW,UTA,45,45,Austin Croshere,Marco Belinelli,Matt Barnes,Patrick O'Bryant,Troy Hudson,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Paul Millsap,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,-1
200710300GSW,2008,GSW,UTA,46,47,Austin Croshere,Marco Belinelli,Matt Barnes,Patrick O'Bryant,Troy Hudson,Andrei Kirilenko,Carlos Boozer,Gordan Giricek,Jason Hart,Paul Millsap,3,0,1,1,1,2,0,0,0,0,2,2,0,1,2,0.3333333333333333,1.0,0.0,6,1,2,6,2,0,0,1,0,0,4,2,2,0,4,0.3333333333333333,0.3333333333333333,0.0,-1
200711020LAC,2008,LAC,GSW,0,7,Chris Kaman,Corey Maggette,Quinton Ross,Ruben Patterson,Sam Cassell,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,13,8,7,11,5,2,2,4,2,1,12,8,4,2,16,0.5384615384615384,0.45454545454545453,1.0,17,2,9,11,7,6,2,5,0,0,5,4,1,1,20,0.5294117647058824,0.6363636363636364,0.3333333333333333,-1
200711020LAC,2008,LAC,GSW,8,8,Chris Kaman,Corey Maggette,Cuttino Mobley,Quinton Ross,Sam Cassell,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,1,2,1,1,1,0,0,1,0,1,1,1,0,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1
200711020LAC,2008,LAC,GSW,9,9,Corey Maggette,Cuttino Mobley,Quinton Ross,Sam Cassell,Tim Thomas,Al Harrington,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,1,4,0,0,0,1,0,0,0,1,3,1,2,0,0,0.0,0.0,0.0,2,3,1,2,1,0,0,1,0,1,0,0,0,0,2,0.5,0.5,0.0,-1
200711020LAC,2008,LAC,GSW,10,12,Al Thornton,Brevin Knight,Corey Maggette,Cuttino Mobley,Tim Thomas,Al Harrington,Baron Davis,Marco Belinelli,Mickael Pietrus,Monta Ellis,3,4,2,3,2,0,0,2,0,0,5,5,0,3,4,0.6666666666666666,0.6666666666666666,0.0,5,2,1,4,1,1,0,1,0,1,1,1,0,1,2,0.2,0.25,0.0,1
200711020LAC,2008,LAC,GSW,13,13,Al Thornton,Brevin Knight,Chris Kaman,Cuttino Mobley,Tim Thomas,Al Harrington,Andris Biedrins,Baron Davis,Marco Belinelli,Matt Barnes,1,2,1,1,1,0,0,1,0,1,3,2,1,0,2,1.0,1.0,0.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200711020LAC,2008,LAC,GSW,14,16,Al Thornton,Brevin Knight,Chris Kaman,Cuttino Mobley,Tim Thomas,Al Harrington,Andris Biedrins,Baron Davis,Marco Belinelli,Mickael Pietrus,7,2,4,6,3,1,1,3,1,0,3,2,1,0,9,0.5714285714285714,0.5,1.0,4,6,2,3,2,1,0,1,0,0,4,2,2,1,4,0.5,0.6666666666666666,0.0,1
200711020LAC,2008,LAC,GSW,17,17,Al Thornton,Brevin Knight,Chris Kaman,Cuttino Mobley,Tim Thomas,Al Harrington,Baron Davis,Kelenna Azubuike,Monta Ellis,Patrick O'Bryant,5,0,1,3,1,2,0,0,0,0,3,0,3,0,2,0.2,0.3333333333333333,0.0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,3,1.0,0.0,1.0,-1
200711020LAC,2008,LAC,GSW,18,19,Al Thornton,Brevin Knight,Chris Kaman,Cuttino Mobley,Paul Davis,Baron Davis,Kelenna Azubuike,Matt Barnes,Monta Ellis,Patrick O'Bryant,4,0,2,4,2,0,0,2,0,0,1,0,1,1,4,0.5,0.5,0.0,3,0,3,3,3,0,0,0,0,0,1,1,0,1,6,1.0,1.0,0.0,-1
200711020LAC,2008,LAC,GSW,20,21,Al Thornton,Brevin Knight,Chris Kaman,Cuttino Mobley,Ruben Patterson,Baron Davis,Kelenna Azubuike,Matt Barnes,Monta Ellis,Patrick O'Bryant,4,0,1,3,1,1,0,0,0,0,2,1,1,1,2,0.25,0.3333333333333333,0.0,5,1,5,4,4,1,1,3,0,0,2,2,0,0,11,1.0,1.0,1.0,-1
200711020LAC,2008,LAC,GSW,22,24,Chris Kaman,Corey Maggette,Quinton Ross,Ruben Patterson,Sam Cassell,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Monta Ellis,8,0,3,7,3,1,0,0,1,0,5,2,3,1,6,0.375,0.42857142857142855,0.0,8,0,2,5,2,3,0,0,0,0,6,2,4,0,4,0.25,0.4,0.0,1
200711020LAC,2008,LAC,GSW,25,25,Chris Kaman,Corey Maggette,Quinton Ross,Ruben Patterson,Sam Cassell,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,2,0,1,1,0,1,1,1,0,0,1,0,1,0,3,0.5,0.0,1.0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,2,1.0,1.0,0.0,1
200711020LAC,2008,LAC,GSW,26,28,Corey Maggette,Quinton Ross,Ruben Patterson,Sam Cassell,Tim Thomas,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,7,2,2,3,1,4,1,2,0,0,4,3,1,1,5,0.2857142857142857,0.3333333333333333,0.25,7,0,3,6,3,1,0,1,2,0,5,4,1,1,6,0.42857142857142855,0.5,0.0,-1
200711020LAC,2008,LAC,GSW,29,30,Corey Maggette,Quinton Ross,Ruben Patterson,Sam Cassell,Tim Thomas,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Monta Ellis,3,3,2,3,2,0,0,2,0,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,5,2,3,4,3,1,0,1,0,0,3,1,2,0,6,0.6,0.75,0.0,-1
200711020LAC,2008,LAC,GSW,31,31,Corey Maggette,Cuttino Mobley,Ruben Patterson,Sam Cassell,Tim Thomas,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Monta Ellis,2,0,1,2,1,0,0,1,1,0,1,1,0,0,2,0.5,0.5,0.0,3,0,1,2,1,1,0,0,1,0,2,1,1,0,2,0.3333333333333333,0.5,0.0,-1
200711020LAC,2008,LAC,GSW,32,33,Corey Maggette,Cuttino Mobley,Ruben Patterson,Sam Cassell,Tim Thomas,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Marco Belinelli,3,0,2,2,1,1,1,2,0,0,2,1,1,2,5,0.6666666666666666,0.5,1.0,5,0,3,5,3,0,0,3,1,0,1,0,1,0,6,0.6,0.6,0.0,-1
200711020LAC,2008,LAC,GSW,34,35,Chris Kaman,Corey Maggette,Cuttino Mobley,Sam Cassell,Tim Thomas,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Marco Belinelli,5,0,1,3,0,2,1,1,0,0,1,1,0,0,3,0.2,0.0,0.5,4,0,2,0,0,4,2,2,0,0,5,4,1,1,6,0.5,0.0,0.5,-1
200711020LAC,2008,LAC,GSW,36,36,Brevin Knight,Chris Kaman,Corey Maggette,Cuttino Mobley,Tim Thomas,Al Harrington,Baron Davis,Kelenna Azubuike,Marco Belinelli,Matt Barnes,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,2,0,2,1,1,1,1,1,0,0,0,0,0,1,5,1.0,1.0,1.0,-1
200711020LAC,2008,LAC,GSW,37,38,Al Thornton,Brevin Knight,Chris Kaman,Cuttino Mobley,Ruben Patterson,Al Harrington,Kelenna Azubuike,Marco Belinelli,Matt Barnes,Monta Ellis,4,0,2,4,2,0,0,2,0,1,5,4,1,1,4,0.5,0.5,0.0,5,0,0,2,0,3,0,0,1,1,2,1,1,0,0,0.0,0.0,0.0,1
200711020LAC,2008,LAC,GSW,39,41,Al Thornton,Brevin Knight,Chris Kaman,Cuttino Mobley,Ruben Patterson,Al Harrington,Andris Biedrins,Baron Davis,Mickael Pietrus,Monta Ellis,5,3,5,5,5,0,0,3,0,1,2,2,0,0,10,1.0,1.0,0.0,6,1,2,5,2,1,0,1,1,1,2,0,2,1,4,0.3333333333333333,0.4,0.0,1
200711020LAC,2008,LAC,GSW,42,43,Al Thornton,Brevin Knight,Chris Kaman,Cuttino Mobley,Ruben Patterson,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,2,2,1,2,1,0,0,1,0,0,1,1,0,1,2,0.5,0.5,0.0,-1
200711020LAC,2008,LAC,GSW,44,45,Brevin Knight,Chris Kaman,Corey Maggette,Cuttino Mobley,Ruben Patterson,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,2,0,1,2,1,0,0,1,0,0,1,1,0,2,2,0.5,0.5,0.0,2,2,1,1,1,1,0,0,0,0,1,1,0,0,2,0.5,1.0,0.0,-1
200711020LAC,2008,LAC,GSW,46,47,Brevin Knight,Chris Kaman,Corey Maggette,Cuttino Mobley,Tim Thomas,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,4,4,2,3,2,1,0,0,0,1,4,3,1,0,4,0.5,0.6666666666666666,0.0,4,4,1,2,1,2,0,1,0,2,2,2,0,0,2,0.25,0.5,0.0,1
200711030UTA,2008,UTA,GSW,0,7,Andrei Kirilenko,Carlos Boozer,Deron Williams,Mehmet Okur,Ronnie Brewer,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,9,3,5,8,4,1,1,5,1,1,4,4,0,7,11,0.5555555555555556,0.5,1.0,14,0,9,8,5,6,4,6,0,2,5,4,1,5,22,0.6428571428571429,0.625,0.6666666666666666,-1
200711030UTA,2008,UTA,GSW,8,8,Carlos Boozer,Jason Hart,Matt Harpring,Mehmet Okur,Ronnie Brewer,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,2,0,2,2,2,0,0,2,0,0,0,0,0,0,4,1.0,1.0,0.0,2,0,1,2,1,0,0,1,0,0,1,0,1,0,2,0.5,0.5,0.0,1
200711030UTA,2008,UTA,GSW,9,9,Carlos Boozer,Jason Hart,Matt Harpring,Mehmet Okur,Ronnie Brewer,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Matt Barnes,1,2,1,0,0,1,1,1,0,0,3,3,0,0,3,1.0,0.0,1.0,3,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,1
200711030UTA,2008,UTA,GSW,10,11,Carlos Boozer,Jason Hart,Matt Harpring,Mehmet Okur,Ronnie Brewer,Al Harrington,Andris Biedrins,Kelenna Azubuike,Matt Barnes,Monta Ellis,6,0,3,4,2,2,1,2,1,0,2,0,2,0,7,0.5,0.5,0.5,2,2,1,1,1,1,0,1,0,0,2,1,1,1,2,0.5,1.0,0.0,1
200711030UTA,2008,UTA,GSW,12,12,Jason Hart,Matt Harpring,Mehmet Okur,Paul Millsap,Ronnie Brewer,Kelenna Azubuike,Matt Barnes,Mickael Pietrus,Monta Ellis,Patrick O'Bryant,2,0,1,2,1,0,0,0,0,0,3,3,0,0,2,0.5,0.5,0.0,3,1,1,3,1,0,0,1,1,1,1,1,0,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
200711030UTA,2008,UTA,GSW,13,13,Andrei Kirilenko,Gordan Giricek,Jason Hart,Matt Harpring,Paul Millsap,Kelenna Azubuike,Matt Barnes,Mickael Pietrus,Monta Ellis,Patrick O'Bryant,4,2,2,4,2,0,0,1,0,1,3,0,3,0,4,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1
200711030UTA,2008,UTA,GSW,14,14,Andrei Kirilenko,Deron Williams,Gordan Giricek,Matt Harpring,Paul Millsap,Kelenna Azubuike,Matt Barnes,Mickael Pietrus,Monta Ellis,Patrick O'Bryant,1,0,1,0,0,1,1,1,0,1,2,2,0,0,3,1.0,0.0,1.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200711030UTA,2008,UTA,GSW,15,15,Andrei Kirilenko,Deron Williams,Gordan Giricek,Matt Harpring,Paul Millsap,Al Harrington,Marco Belinelli,Matt Barnes,Monta Ellis,Patrick O'Bryant,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1
200711030UTA,2008,UTA,GSW,16,16,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Paul Millsap,Al Harrington,Marco Belinelli,Matt Barnes,Monta Ellis,Patrick O'Bryant,1,2,1,1,1,0,0,1,0,0,3,2,1,1,2,1.0,1.0,0.0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
200711030UTA,2008,UTA,GSW,17,18,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Paul Millsap,Al Harrington,Andris Biedrins,Baron Davis,Marco Belinelli,Mickael Pietrus,5,0,3,5,3,0,0,1,0,0,3,2,1,1,6,0.6,0.6,0.0,3,0,1,2,1,1,0,0,0,0,1,1,0,2,2,0.3333333333333333,0.5,0.0,1
200711030UTA,2008,UTA,GSW,19,19,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Mehmet Okur,Al Harrington,Andris Biedrins,Baron Davis,Marco Belinelli,Mickael Pietrus,1,2,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1
200711030UTA,2008,UTA,GSW,20,20,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Mehmet Okur,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Patrick O'Bryant,3,0,1,2,0,1,1,1,0,0,4,3,1,0,3,0.3333333333333333,0.0,1.0,2,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
200711030UTA,2008,UTA,GSW,21,21,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Mehmet Okur,Andris Biedrins,Baron Davis,Kelenna Azubuike,Marco Belinelli,Patrick O'Bryant,4,0,2,3,1,1,1,1,0,0,3,1,2,0,5,0.5,0.3333333333333333,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
200711030UTA,2008,UTA,GSW,22,24,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Ronnie Price,Andris Biedrins,Baron Davis,Kelenna Azubuike,Marco Belinelli,Monta Ellis,7,2,4,6,4,1,0,4,0,1,3,1,2,0,8,0.5714285714285714,0.6666666666666666,0.0,6,2,2,2,1,4,1,1,1,0,6,3,3,1,5,0.3333333333333333,0.5,0.25,1
200711030UTA,2008,UTA,GSW,25,30,Andrei Kirilenko,Carlos Boozer,Deron Williams,Mehmet Okur,Ronnie Brewer,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,10,2,6,8,4,2,2,6,1,0,2,1,1,0,14,0.6,0.5,1.0,8,2,7,2,2,6,5,4,0,1,4,3,1,2,19,0.875,1.0,0.8333333333333334,-1
200711030UTA,2008,UTA,GSW,31,31,Andrei Kirilenko,Carlos Boozer,Deron Williams,Mehmet Okur,Ronnie Brewer,Al Harrington,Andris Biedrins,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,2,2,1,2,1,0,0,0,0,0,1,0,1,0,2,0.5,0.5,0.0,-1
