game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201010290NOP,2011,NOP,DEN,0,7,Chris Paul,David West,Emeka Okafor,Marco Belinelli,Trevor Ariza,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,Shelden Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,8,8,Chris Paul,David West,Emeka Okafor,Trevor Ariza,Willie Green,Al Harrington,Carmelo Anthony,Chauncey Billups,Nene Hilario,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,9,11,Chris Paul,David West,Peja Stojakovic,Pops Mensah-Bonsu,Willie Green,Al Harrington,Carmelo Anthony,Chauncey Billups,Nene Hilario,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,12,14,Jason Smith,Jerryd Bayless,Peja Stojakovic,Pops Mensah-Bonsu,Willie Green,Al Harrington,Carmelo Anthony,J.R. Smith,Melvin Ely,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,15,15,Jason Smith,Jerryd Bayless,Marcus Thornton,Peja Stojakovic,Willie Green,Al Harrington,Arron Afflalo,J.R. Smith,Melvin Ely,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,16,17,Didier Ilunga-Mbenga,Jerryd Bayless,Marcus Thornton,Peja Stojakovic,Willie Green,Al Harrington,Arron Afflalo,J.R. Smith,Melvin Ely,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,18,18,Chris Paul,Didier Ilunga-Mbenga,Jerryd Bayless,Marcus Thornton,Peja Stojakovic,Al Harrington,Arron Afflalo,J.R. Smith,Nene Hilario,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,19,19,Chris Paul,David West,Jerryd Bayless,Marcus Thornton,Peja Stojakovic,Al Harrington,Arron Afflalo,Chauncey Billups,J.R. Smith,Nene Hilario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,20,20,Chris Paul,David West,Emeka Okafor,Jerryd Bayless,Marcus Thornton,Arron Afflalo,Carmelo Anthony,Chauncey Billups,J.R. Smith,Nene Hilario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,21,23,Chris Paul,David West,Emeka Okafor,Marcus Thornton,Trevor Ariza,Arron Afflalo,Carmelo Anthony,Chauncey Billups,J.R. Smith,Nene Hilario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,24,24,Chris Paul,David West,Marco Belinelli,Marcus Thornton,Pops Mensah-Bonsu,Arron Afflalo,Carmelo Anthony,Chauncey Billups,J.R. Smith,Nene Hilario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,25,31,Chris Paul,David West,Emeka Okafor,Marco Belinelli,Trevor Ariza,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,Shelden Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,32,33,Chris Paul,David West,Emeka Okafor,Marcus Thornton,Trevor Ariza,Al Harrington,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,34,35,Chris Paul,David West,Jason Smith,Marcus Thornton,Trevor Ariza,Al Harrington,Carmelo Anthony,Chauncey Billups,J.R. Smith,Nene Hilario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,36,36,Didier Ilunga-Mbenga,Jason Smith,Jerryd Bayless,Marcus Thornton,Trevor Ariza,Al Harrington,Carmelo Anthony,Chauncey Billups,J.R. Smith,Nene Hilario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,37,38,Didier Ilunga-Mbenga,Jason Smith,Jerryd Bayless,Marcus Thornton,Trevor Ariza,Al Harrington,Carmelo Anthony,J.R. Smith,Shelden Williams,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,39,39,Emeka Okafor,Jerryd Bayless,Marcus Thornton,Peja Stojakovic,Trevor Ariza,Al Harrington,Carmelo Anthony,J.R. Smith,Shelden Williams,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,40,40,Chris Paul,Emeka Okafor,Marco Belinelli,Peja Stojakovic,Willie Green,Al Harrington,Arron Afflalo,J.R. Smith,Shelden Williams,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,41,41,Chris Paul,David West,Emeka Okafor,Marco Belinelli,Willie Green,Al Harrington,Arron Afflalo,J.R. Smith,Shelden Williams,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,42,42,Chris Paul,David West,Emeka Okafor,Marco Belinelli,Willie Green,Arron Afflalo,J.R. Smith,Nene Hilario,Shelden Williams,Ty Lawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,43,44,Chris Paul,David West,Emeka Okafor,Marco Belinelli,Trevor Ariza,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,Shelden Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010290NOP,2011,NOP,DEN,45,47,Chris Paul,David West,Emeka Okafor,Marco Belinelli,Trevor Ariza,Al Harrington,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201010300HOU,2011,HOU,DEN,0,4,Aaron Brooks,Kevin Martin,Luis Scola,Shane Battier,Yao Ming,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,Shelden Williams,10,0,5,9,5,1,0,0,0,0,5,3,2,2,10,0.5,0.5555555555555556,0.0,7,4,4,4,2,3,2,2,0,0,3,3,0,0,10,0.5714285714285714,0.5,0.6666666666666666,-1
201010300HOU,2011,HOU,DEN,5,6,Kevin Martin,Kyle Lowry,Luis Scola,Shane Battier,Yao Ming,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,Shelden Williams,3,1,2,3,2,0,0,2,0,0,2,2,0,1,4,0.6666666666666666,0.6666666666666666,0.0,3,0,0,2,0,1,0,0,1,0,2,1,1,3,0,0.0,0.0,0.0,1
201010300HOU,2011,HOU,DEN,7,7,Brad Miller,Kevin Martin,Kyle Lowry,Luis Scola,Shane Battier,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,Shelden Williams,2,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201010300HOU,2011,HOU,DEN,8,8,Brad Miller,Kevin Martin,Kyle Lowry,Luis Scola,Shane Battier,Chauncey Billups,J.R. Smith,Nene Hilario,Shelden Williams,Ty Lawson,2,2,1,2,1,0,0,1,0,0,1,0,1,0,2,0.5,0.5,0.0,2,0,1,2,1,0,0,0,0,0,1,0,1,2,2,0.5,0.5,0.0,-1
201010300HOU,2011,HOU,DEN,9,10,Brad Miller,Chase Budinger,Kevin Martin,Kyle Lowry,Luis Scola,Al Harrington,Chauncey Billups,J.R. Smith,Nene Hilario,Ty Lawson,4,0,3,4,3,0,0,3,0,0,1,1,0,0,6,0.75,0.75,0.0,2,1,1,1,0,1,1,1,0,0,1,1,0,1,3,0.5,0.0,1.0,1
201010300HOU,2011,HOU,DEN,11,12,Brad Miller,Chase Budinger,Chuck Hayes,Courtney Lee,Kyle Lowry,Al Harrington,Chauncey Billups,Gary Forbes,Shelden Williams,Ty Lawson,3,0,1,3,1,0,0,0,0,0,2,2,0,1,2,0.3333333333333333,0.3333333333333333,0.0,5,1,2,3,2,2,0,1,0,0,3,2,1,0,4,0.4,0.6666666666666666,0.0,-1
201010300HOU,2011,HOU,DEN,13,13,Aaron Brooks,Chase Budinger,Chuck Hayes,Courtney Lee,Jordan Hill,Al Harrington,Chauncey Billups,Gary Forbes,Shelden Williams,Ty Lawson,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,3,0,0,2,0,1,0,0,1,0,2,0,2,1,0,0.0,0.0,0.0,1
201010300HOU,2011,HOU,DEN,14,14,Aaron Brooks,Chase Budinger,Chuck Hayes,Courtney Lee,Jordan Hill,Al Harrington,Arron Afflalo,Gary Forbes,Shelden Williams,Ty Lawson,1,0,1,1,1,0,0,1,0,0,2,2,0,1,2,1.0,1.0,0.0,3,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1
201010300HOU,2011,HOU,DEN,15,15,Aaron Brooks,Chase Budinger,Chuck Hayes,Courtney Lee,Jordan Hill,Al Harrington,Arron Afflalo,Carmelo Anthony,Shelden Williams,Ty Lawson,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,2,2,2,0,0,1,0,0,2,2,0,0,4,1.0,1.0,0.0,-1
201010300HOU,2011,HOU,DEN,16,17,Aaron Brooks,Chase Budinger,Chuck Hayes,Courtney Lee,Yao Ming,Al Harrington,Arron Afflalo,Carmelo Anthony,Shelden Williams,Ty Lawson,3,2,0,2,0,1,0,0,1,0,2,2,0,2,0,0.0,0.0,0.0,6,1,2,5,2,1,0,1,0,0,5,3,2,2,4,0.3333333333333333,0.4,0.0,-1
201010300HOU,2011,HOU,DEN,18,18,Aaron Brooks,Chuck Hayes,Kevin Martin,Shane Battier,Yao Ming,Al Harrington,Arron Afflalo,Carmelo Anthony,Shelden Williams,Ty Lawson,1,0,1,1,1,0,0,0,0,0,1,1,0,2,2,1.0,1.0,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201010300HOU,2011,HOU,DEN,19,19,Kevin Martin,Kyle Lowry,Luis Scola,Shane Battier,Yao Ming,Al Harrington,Arron Afflalo,Carmelo Anthony,Shelden Williams,Ty Lawson,3,0,2,3,2,0,0,1,0,0,1,0,1,0,4,0.6666666666666666,0.6666666666666666,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201010300HOU,2011,HOU,DEN,20,21,Kevin Martin,Kyle Lowry,Luis Scola,Shane Battier,Yao Ming,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,Shelden Williams,4,2,2,4,2,0,0,1,1,0,5,4,1,1,4,0.5,0.5,0.0,4,2,0,4,0,0,0,0,1,0,2,2,0,0,0,0.0,0.0,0.0,1
201010300HOU,2011,HOU,DEN,22,22,Brad Miller,Kevin Martin,Kyle Lowry,Luis Scola,Shane Battier,Al Harrington,Carmelo Anthony,Chauncey Billups,J.R. Smith,Nene Hilario,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,2,0,1,0,0,2,1,1,0,0,1,0,1,0,3,0.5,0.0,0.5,-1
201010300HOU,2011,HOU,DEN,23,23,Brad Miller,Courtney Lee,Kevin Martin,Luis Scola,Shane Battier,Al Harrington,Carmelo Anthony,Chauncey Billups,J.R. Smith,Nene Hilario,2,0,1,1,1,1,0,0,0,0,2,2,0,0,2,0.5,1.0,0.0,3,0,1,1,0,2,1,1,0,0,1,1,0,0,3,0.3333333333333333,0.0,0.5,-1
201010300HOU,2011,HOU,DEN,24,24,Brad Miller,Courtney Lee,Kevin Martin,Luis Scola,Shane Battier,Al Harrington,Arron Afflalo,Chauncey Billups,J.R. Smith,Nene Hilario,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201010300HOU,2011,HOU,DEN,25,25,Brad Miller,Courtney Lee,Kevin Martin,Luis Scola,Shane Battier,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,Shelden Williams,2,1,1,1,1,1,0,1,0,0,2,2,0,0,2,0.5,1.0,0.0,3,0,1,3,1,0,0,0,0,0,2,2,0,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201010300HOU,2011,HOU,DEN,26,28,Aaron Brooks,Brad Miller,Kevin Martin,Luis Scola,Shane Battier,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,Shelden Williams,4,2,3,3,3,1,0,1,0,0,4,3,1,2,6,0.75,1.0,0.0,4,4,1,3,1,1,0,1,1,0,2,0,2,0,2,0.25,0.3333333333333333,0.0,1
201010300HOU,2011,HOU,DEN,29,30,Kevin Martin,Kyle Lowry,Luis Scola,Shane Battier,Yao Ming,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,Shelden Williams,4,0,2,4,2,0,0,1,0,0,3,2,1,0,4,0.5,0.5,0.0,5,0,2,4,1,1,1,2,1,0,2,1,1,0,5,0.4,0.25,1.0,-1
201010300HOU,2011,HOU,DEN,31,32,Kevin Martin,Kyle Lowry,Luis Scola,Shane Battier,Yao Ming,Al Harrington,Arron Afflalo,Carmelo Anthony,Chauncey Billups,Nene Hilario,5,0,1,3,1,2,0,1,0,0,3,2,1,1,2,0.2,0.3333333333333333,0.0,4,2,1,3,1,1,0,0,0,0,4,3,1,0,2,0.25,0.3333333333333333,0.0,-1
