game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
200610310LAL,2007,LAL,PHO,31,32,Andrew Bynum,Lamar Odom,Luke Walton,Maurice Evans,Smush Parker,Amar'e Stoudemire,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,5,0,3,4,2,1,1,1,0,0,5,3,2,1,7,0.6,0.5,1.0,3,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1
200610310LAL,2007,LAL,PHO,33,33,Andrew Bynum,Lamar Odom,Luke Walton,Maurice Evans,Smush Parker,Boris Diaw,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,3,0,1,3,1,0,0,1,2,0,2,1,1,1,2,0.3333333333333333,0.3333333333333333,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
200610310LAL,2007,LAL,PHO,34,35,Jordan Farmar,Lamar Odom,Luke Walton,Maurice Evans,Vladimir Radmanovic,Boris Diaw,Leandro Barbosa,Marcus Banks,Raja Bell,Shawn Marion,4,0,2,4,2,0,0,1,0,0,2,1,1,1,4,0.5,0.5,0.0,3,2,2,2,2,1,0,0,0,0,1,1,0,1,4,0.6666666666666666,1.0,0.0,-1
200610310LAL,2007,LAL,PHO,36,36,Jordan Farmar,Lamar Odom,Luke Walton,Maurice Evans,Vladimir Radmanovic,Boris Diaw,Kurt Thomas,Leandro Barbosa,Marcus Banks,Raja Bell,2,0,2,2,2,0,0,2,0,0,0,0,0,0,4,1.0,1.0,0.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,2,1.0,1.0,0.0,1
200610310LAL,2007,LAL,PHO,37,40,Brian Cook,Jordan Farmar,Lamar Odom,Sasha Vujacic,Vladimir Radmanovic,Boris Diaw,James Jones,Kurt Thomas,Leandro Barbosa,Marcus Banks,4,1,4,3,3,1,1,2,0,1,3,3,0,3,9,1.0,1.0,1.0,7,0,3,5,2,2,1,1,1,3,1,0,1,2,7,0.42857142857142855,0.4,0.5,1
200610310LAL,2007,LAL,PHO,41,43,Brian Cook,Jordan Farmar,Lamar Odom,Maurice Evans,Smush Parker,Kurt Thomas,Leandro Barbosa,Marcus Banks,Shawn Marion,Steve Nash,4,2,2,3,1,1,1,2,1,1,3,3,0,2,5,0.5,0.3333333333333333,1.0,5,0,2,3,1,2,1,2,0,0,3,3,0,1,5,0.4,0.3333333333333333,0.5,-1
200610310LAL,2007,LAL,PHO,44,47,Andrew Bynum,Lamar Odom,Luke Walton,Maurice Evans,Smush Parker,Boris Diaw,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,7,2,2,5,1,2,1,1,0,1,2,2,0,0,5,0.2857142857142857,0.2,0.5,7,2,4,1,1,6,3,4,0,0,6,5,1,2,11,0.5714285714285714,1.0,0.5,-1
200611010PHO,2007,PHO,LAC,0,4,Boris Diaw,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Cuttino Mobley,Elton Brand,Quinton Ross,Shaun Livingston,Tim Thomas,7,2,1,5,1,2,0,1,1,1,6,4,2,4,2,0.14285714285714285,0.2,0.0,10,2,4,10,4,0,0,0,0,0,7,5,2,1,8,0.4,0.4,0.0,-1
200611010PHO,2007,PHO,LAC,5,7,Amar'e Stoudemire,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Cuttino Mobley,Elton Brand,Quinton Ross,Shaun Livingston,Tim Thomas,4,0,4,4,4,0,0,2,0,0,3,3,0,1,8,1.0,1.0,0.0,7,0,2,7,2,0,0,0,0,1,2,0,2,0,4,0.2857142857142857,0.2857142857142857,0.0,1
200611010PHO,2007,PHO,LAC,8,9,Amar'e Stoudemire,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Corey Maggette,Cuttino Mobley,Elton Brand,Quinton Ross,Shaun Livingston,4,1,3,3,3,1,0,1,0,0,1,1,0,0,6,0.75,1.0,0.0,3,2,1,2,1,1,0,1,0,0,1,1,0,0,2,0.3333333333333333,0.5,0.0,1
200611010PHO,2007,PHO,LAC,10,11,Amar'e Stoudemire,Leandro Barbosa,Marcus Banks,Shawn Marion,Steve Nash,Corey Maggette,Cuttino Mobley,Elton Brand,Quinton Ross,Shaun Livingston,3,2,2,3,2,0,0,1,0,0,2,2,0,0,4,0.6666666666666666,0.6666666666666666,0.0,4,0,1,4,1,0,0,0,2,0,3,1,2,1,2,0.25,0.25,0.0,1
200611010PHO,2007,PHO,LAC,12,12,Amar'e Stoudemire,Boris Diaw,James Jones,Leandro Barbosa,Marcus Banks,Chris Kaman,Corey Maggette,Quinton Ross,Sam Cassell,Shaun Livingston,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,-1
200611010PHO,2007,PHO,LAC,13,14,Amar'e Stoudemire,Boris Diaw,James Jones,Leandro Barbosa,Marcus Banks,Chris Kaman,Corey Maggette,Cuttino Mobley,Sam Cassell,Shaun Livingston,5,4,2,5,2,0,0,0,0,0,3,1,2,0,4,0.4,0.4,0.0,3,2,1,3,1,0,0,0,0,0,2,1,1,1,2,0.3333333333333333,0.3333333333333333,0.0,1
200611010PHO,2007,PHO,LAC,15,15,Boris Diaw,James Jones,Leandro Barbosa,Marcus Banks,Shawn Marion,Chris Kaman,Cuttino Mobley,Sam Cassell,Shaun Livingston,Tim Thomas,2,0,1,2,1,0,0,1,0,0,2,2,0,0,2,0.5,0.5,0.0,3,2,0,3,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
200611010PHO,2007,PHO,LAC,16,18,Boris Diaw,Marcus Banks,Raja Bell,Shawn Marion,Steve Nash,Cuttino Mobley,Elton Brand,Quinton Ross,Sam Cassell,Tim Thomas,5,0,1,4,1,1,0,0,0,1,2,1,1,1,2,0.2,0.25,0.0,5,0,3,5,3,0,0,2,0,0,4,3,1,1,6,0.6,0.6,0.0,-1
200611010PHO,2007,PHO,LAC,19,20,Amar'e Stoudemire,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Chris Kaman,Cuttino Mobley,Elton Brand,Sam Cassell,Tim Thomas,3,2,1,2,1,1,0,0,0,0,3,1,2,1,2,0.3333333333333333,0.5,0.0,2,2,1,2,1,0,0,0,0,1,1,1,0,0,2,0.5,0.5,0.0,-1
200611010PHO,2007,PHO,LAC,21,21,Amar'e Stoudemire,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Cuttino Mobley,Elton Brand,Quinton Ross,Shaun Livingston,Tim Thomas,1,2,1,0,0,1,1,1,0,1,1,1,0,0,3,1.0,0.0,1.0,3,2,1,3,1,0,0,0,0,1,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,1
200611010PHO,2007,PHO,LAC,22,24,Amar'e Stoudemire,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Chris Kaman,Cuttino Mobley,Elton Brand,Quinton Ross,Shaun Livingston,3,2,1,3,1,0,0,1,0,0,2,2,0,3,2,0.3333333333333333,0.3333333333333333,0.0,4,2,2,4,2,0,0,1,0,0,3,2,1,3,4,0.5,0.5,0.0,-1
200611010PHO,2007,PHO,LAC,25,31,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Chris Kaman,Cuttino Mobley,Elton Brand,Quinton Ross,Shaun Livingston,14,3,10,10,8,4,2,5,1,4,8,8,0,2,22,0.7142857142857143,0.8,0.5,17,5,5,16,4,1,1,2,2,1,9,3,6,2,11,0.29411764705882354,0.25,1.0,1
200611010PHO,2007,PHO,LAC,32,33,Amar'e Stoudemire,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Chris Kaman,Cuttino Mobley,Elton Brand,Quinton Ross,Shaun Livingston,2,0,1,2,1,0,0,1,0,0,0,0,0,1,2,0.5,0.5,0.0,2,0,2,1,1,1,1,0,0,0,2,2,0,1,5,1.0,1.0,1.0,-1
200611010PHO,2007,PHO,LAC,34,34,Amar'e Stoudemire,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Chris Kaman,Cuttino Mobley,Elton Brand,Shaun Livingston,Tim Thomas,2,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,2,0,2,1,1,1,1,1,0,0,1,1,0,0,5,1.0,1.0,1.0,-1
200611010PHO,2007,PHO,LAC,35,36,Amar'e Stoudemire,Boris Diaw,Leandro Barbosa,Marcus Banks,Shawn Marion,Cuttino Mobley,Elton Brand,Sam Cassell,Shaun Livingston,Tim Thomas,2,2,1,0,0,2,1,1,0,1,1,1,0,2,3,0.5,0.0,0.5,4,2,2,4,2,0,0,0,0,1,2,1,1,0,4,0.5,0.5,0.0,-1
200611010PHO,2007,PHO,LAC,37,39,Amar'e Stoudemire,Boris Diaw,James Jones,Leandro Barbosa,Marcus Banks,Chris Kaman,Cuttino Mobley,Sam Cassell,Shaun Livingston,Tim Thomas,4,3,3,4,3,0,0,1,0,1,2,2,0,1,6,0.75,0.75,0.0,5,0,3,3,3,2,0,2,0,1,2,1,1,1,6,0.6,1.0,0.0,-1
200611010PHO,2007,PHO,LAC,40,40,Amar'e Stoudemire,Boris Diaw,James Jones,Leandro Barbosa,Marcus Banks,Cuttino Mobley,Elton Brand,Sam Cassell,Shaun Livingston,Tim Thomas,2,0,1,1,1,1,0,0,0,2,2,1,1,0,2,0.5,1.0,0.0,2,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1
200611010PHO,2007,PHO,LAC,41,41,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Cuttino Mobley,Elton Brand,Sam Cassell,Shaun Livingston,Tim Thomas,3,2,0,2,0,1,0,0,0,1,2,0,2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,-1
200611010PHO,2007,PHO,LAC,42,45,Boris Diaw,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Cuttino Mobley,Elton Brand,Quinton Ross,Sam Cassell,Tim Thomas,7,0,6,7,6,0,0,3,0,0,0,0,0,0,12,0.8571428571428571,0.8571428571428571,0.0,6,2,6,5,5,1,1,2,0,0,1,1,0,1,13,1.0,1.0,1.0,-1
200611010PHO,2007,PHO,LAC,46,47,Boris Diaw,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Elton Brand,Quinton Ross,Sam Cassell,Shaun Livingston,Tim Thomas,3,5,2,2,2,1,0,2,0,2,1,1,0,0,4,0.6666666666666666,1.0,0.0,5,4,2,3,2,2,0,1,1,1,6,3,3,1,4,0.4,0.6666666666666666,0.0,-1
200611030PHO,2007,PHO,UTA,0,6,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Andrei Kirilenko,C.J. Miles,Carlos Boozer,Deron Williams,Mehmet Okur,12,0,5,5,3,7,2,4,0,3,9,8,1,3,12,0.4166666666666667,0.6,0.2857142857142857,15,1,5,13,5,2,0,4,1,1,8,6,2,1,10,0.3333333333333333,0.38461538461538464,0.0,1
200611030PHO,2007,PHO,UTA,7,9,Amar'e Stoudemire,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Andrei Kirilenko,C.J. Miles,Carlos Boozer,Derek Fisher,Mehmet Okur,5,1,1,3,1,2,0,0,1,0,1,0,1,1,2,0.2,0.3333333333333333,0.0,5,5,3,5,3,0,0,1,1,0,5,3,2,0,6,0.6,0.6,0.0,-1
200611030PHO,2007,PHO,UTA,10,10,Amar'e Stoudemire,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Andrei Kirilenko,C.J. Miles,Carlos Boozer,Derek Fisher,Matt Harpring,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,2,0,2,1,1,1,1,1,0,0,0,0,0,0,5,1.0,1.0,1.0,-1
200611030PHO,2007,PHO,UTA,11,12,Amar'e Stoudemire,Boris Diaw,Leandro Barbosa,Marcus Banks,Shawn Marion,Andrei Kirilenko,C.J. Miles,Carlos Boozer,Derek Fisher,Matt Harpring,5,2,1,4,1,1,0,0,0,0,4,1,3,1,2,0.2,0.25,0.0,3,0,2,3,2,0,0,0,0,1,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
200611030PHO,2007,PHO,UTA,13,13,Amar'e Stoudemire,Boris Diaw,Leandro Barbosa,Marcus Banks,Shawn Marion,Derek Fisher,Deron Williams,Matt Harpring,Mehmet Okur,Paul Millsap,1,0,1,1,1,0,0,1,0,1,0,0,0,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,0,0,0,1,0,1,1,2,0.5,0.5,0.0,-1
200611030PHO,2007,PHO,UTA,14,14,Amar'e Stoudemire,Boris Diaw,James Jones,Leandro Barbosa,Marcus Banks,Derek Fisher,Deron Williams,Matt Harpring,Mehmet Okur,Paul Millsap,3,1,2,3,2,0,0,1,0,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
200611030PHO,2007,PHO,UTA,15,15,Boris Diaw,James Jones,Kurt Thomas,Leandro Barbosa,Marcus Banks,Derek Fisher,Deron Williams,Matt Harpring,Mehmet Okur,Paul Millsap,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,-1
200611030PHO,2007,PHO,UTA,16,16,Boris Diaw,James Jones,Kurt Thomas,Leandro Barbosa,Marcus Banks,Andrei Kirilenko,Deron Williams,Matt Harpring,Mehmet Okur,Ronnie Brewer,3,0,1,3,1,0,0,1,0,0,0,0,0,0,2,0.3333333333333333,0.3333333333333333,0.0,0,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0.0,0.0,0.0,1
200611030PHO,2007,PHO,UTA,17,18,Boris Diaw,James Jones,Kurt Thomas,Leandro Barbosa,Marcus Banks,Andrei Kirilenko,Carlos Boozer,Deron Williams,Mehmet Okur,Ronnie Brewer,5,0,3,4,2,1,1,3,0,0,2,2,0,0,7,0.6,0.5,1.0,4,0,2,4,2,0,0,1,0,0,2,2,0,1,4,0.5,0.5,0.0,1
200611030PHO,2007,PHO,UTA,19,20,James Jones,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Andrei Kirilenko,Carlos Boozer,Derek Fisher,Deron Williams,Mehmet Okur,2,2,1,1,1,1,0,1,0,2,2,2,0,1,2,0.5,1.0,0.0,3,0,1,3,1,0,0,1,1,1,1,1,0,2,2,0.3333333333333333,0.3333333333333333,0.0,-1
200611030PHO,2007,PHO,UTA,21,21,James Jones,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Carlos Boozer,Derek Fisher,Deron Williams,Matt Harpring,Mehmet Okur,1,3,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,-1
200611030PHO,2007,PHO,UTA,22,22,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Carlos Boozer,Derek Fisher,Deron Williams,Matt Harpring,Mehmet Okur,2,0,2,1,1,1,1,2,0,0,0,0,0,0,5,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
200611030PHO,2007,PHO,UTA,23,24,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Andrei Kirilenko,Derek Fisher,Gordan Giricek,Matt Harpring,Mehmet Okur,3,2,2,1,1,2,1,1,0,0,2,1,1,1,5,0.6666666666666666,1.0,0.5,3,0,1,3,1,0,0,0,0,0,1,0,1,2,2,0.3333333333333333,0.3333333333333333,0.0,1
200611030PHO,2007,PHO,UTA,25,30,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Andrei Kirilenko,C.J. Miles,Carlos Boozer,Deron Williams,Mehmet Okur,9,4,4,5,3,4,1,3,0,1,8,6,2,2,9,0.4444444444444444,0.6,0.25,14,2,6,12,5,2,1,3,0,1,7,4,3,0,13,0.42857142857142855,0.4166666666666667,0.5,-1
200611030PHO,2007,PHO,UTA,31,32,Boris Diaw,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Andrei Kirilenko,Derek Fisher,Gordan Giricek,Jarron Collins,Matt Harpring,2,0,1,1,0,1,1,1,0,1,0,0,0,3,3,0.5,0.0,1.0,2,4,2,1,1,1,1,1,0,0,2,1,1,1,5,1.0,1.0,1.0,-1
200611030PHO,2007,PHO,UTA,33,33,Amar'e Stoudemire,Boris Diaw,Marcus Banks,Shawn Marion,Steve Nash,Andrei Kirilenko,Derek Fisher,Gordan Giricek,Jarron Collins,Matt Harpring,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,3,4,1,2,0,1,1,1,2,2,2,0,2,0,3,0.3333333333333333,0.0,1.0,-1
200611030PHO,2007,PHO,UTA,34,36,Amar'e Stoudemire,James Jones,Leandro Barbosa,Marcus Banks,Shawn Marion,Andrei Kirilenko,Derek Fisher,Gordan Giricek,Jarron Collins,Matt Harpring,5,4,2,2,1,3,1,1,0,1,5,3,2,0,5,0.4,0.5,0.3333333333333333,5,4,1,4,1,1,0,1,1,1,3,1,2,0,2,0.2,0.25,0.0,1
200611030PHO,2007,PHO,UTA,37,37,Amar'e Stoudemire,James Jones,Leandro Barbosa,Marcus Banks,Shawn Marion,Carlos Boozer,Derek Fisher,Deron Williams,Gordan Giricek,Matt Harpring,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,0,0,1,0,0,2,2,0,1,2,1.0,1.0,0.0,-1
200611030PHO,2007,PHO,UTA,38,38,Amar'e Stoudemire,James Jones,Leandro Barbosa,Marcus Banks,Shawn Marion,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Matt Harpring,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,2,2,2,0,0,2,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
200611030PHO,2007,PHO,UTA,39,41,Amar'e Stoudemire,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Matt Harpring,6,2,1,4,1,2,0,0,1,0,3,3,0,0,2,0.16666666666666666,0.25,0.0,6,0,2,6,2,0,0,1,0,1,7,6,1,1,4,0.3333333333333333,0.3333333333333333,0.0,-1
200611030PHO,2007,PHO,UTA,42,42,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Matt Harpring,1,0,1,0,0,1,1,1,0,0,2,2,0,0,3,1.0,0.0,1.0,2,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,1
200611030PHO,2007,PHO,UTA,43,43,James Jones,Kurt Thomas,Leandro Barbosa,Raja Bell,Steve Nash,Andrei Kirilenko,Carlos Boozer,Deron Williams,Gordan Giricek,Matt Harpring,2,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0.5,1.0,0.0,1,2,1,1,1,0,0,1,0,0,2,1,1,0,2,1.0,1.0,0.0,-1
200611030PHO,2007,PHO,UTA,44,46,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Andrei Kirilenko,Derek Fisher,Deron Williams,Matt Harpring,Mehmet Okur,5,4,2,3,2,2,0,2,0,1,1,1,0,0,4,0.4,0.6666666666666666,0.0,3,2,2,2,2,1,0,0,0,1,3,3,0,2,4,0.6666666666666666,1.0,0.0,-1
200611030PHO,2007,PHO,UTA,47,47,Kurt Thomas,Leandro Barbosa,Marcus Banks,Shawn Marion,Steve Nash,Andrei Kirilenko,Carlos Boozer,Derek Fisher,Deron Williams,Matt Harpring,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,3,2,2,2,0,0,1,0,1,3,3,0,0,4,1.0,1.0,0.0,-1
200611040LAC,2007,LAC,PHO,0,5,Cuttino Mobley,Elton Brand,Quinton Ross,Sam Cassell,Tim Thomas,Boris Diaw,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,16,2,4,15,4,1,0,0,0,2,11,5,6,0,8,0.25,0.26666666666666666,0.0,13,3,5,10,3,3,2,4,1,1,11,8,3,1,12,0.38461538461538464,0.3,0.6666666666666666,-1
200611040LAC,2007,LAC,PHO,6,9,Cuttino Mobley,Elton Brand,Sam Cassell,Shaun Livingston,Tim Thomas,Amar'e Stoudemire,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,8,3,3,8,3,0,0,0,1,0,6,5,1,2,6,0.375,0.375,0.0,7,2,2,4,1,3,1,1,1,0,5,5,0,2,5,0.2857142857142857,0.25,0.3333333333333333,1
